[117, 1000, 1317, 528, 1045, 626, 116, 1576, 699, 216, 976, 865, 161, 976, 1186, 133, 1000, 1341, 271, 1004, 1065, 232, 1001, 620, 95, 995, 730, 111, 1040, 851, 500, 1006, 1371, 485, 1040, 1015, 1019, 1000, 953, 1000]
[124, 969, 1319, 679, 1000, 638, 133, 1028, 718, 201, 1000, 894, 141, 1619, 1201, 116, 1000, 1356, 282, 1035, 656, 233, 987, 620, 103, 990, 1210, 132, 1019, 867, 489, 818, 1371, 146, 1034, 1021, 1000, 1038, 1000, 978]
[166, 986, 1286, 579, 1000, 645, 172, 1363, 711, 250, 1333, 893, 115, 1000, 1216, 153, 1000, 1332, 294, 1013, 804, 235, 1037, 1015, 81, 1031, 692, 107, 1019, 803, 532, 1453, 1370, 181, 960, 960, 980, 1033, 1003, 1055]
[180, 1422, 1282, 282, 685, 867, 152, 695, 646, 195, 2481, 614, 203, 1492, 799, 137, 135, 1311, 195, 1836, 933, 308, 2623, 1362, 78, 2754, -371, 132, 2597, 563, 503, 717, 1381, 146, 1000, 1000, 1000, 869, 861, 1000]
[205, 1395, 1278, 318, 1073, 813, 127, 695, 675, 155, 2481, 635, 220, 1484, 804, 466, 125, 1317, 181, 1852, 928, 341, 2623, 1349, 70, 2541, 602, 111, 2114, 511, 465, 731, 1279, 128, 977, 964, 977, 885, 829, 1008]
[160, 987, 1268, 531, 1011, 643, 125, 985, 703, 244, 769, 870, 179, 1000, 1239, 143, 977, 1305, 279, 1034, 1057, 246, 691, 595, 83, 1240, 643, 136, 1002, 1092, 41, 841, 1358, 202, 993, 975, 987, 988, 1035, 1012]
[126, 972, 1327, 528, 990, 615, 136, 980, 674, 541, 977, 841, 136, 1000, 1232, 124, 1040, 1356, 294, 1028, 1084, 238, 976, 620, 123, 1000, 721, 179, 943, 528, 461, 966, 1365, 103, 1000, 967, 972, 959, 950, 1000]
[116, 1000, 1315, 528, 1639, 627, 104, 1403, 668, 209, 890, 849, 167, 1036, 1219, 109, 1049, 1174, 282, 1039, 1065, 271, 1542, 598, 86, 1035, 708, 130, 1023, 925, 503, 1324, 1368, 204, 1004, 1000, 994, 1037, 977, 955]
[169, 971, 1307, 420, 1205, 774, 125, 903, 661, 269, 2432, 763, 211, 1232, 1131, 134, 870, 1313, 413, 1844, 950, 268, 1206, 892, 33, 1410, 65, 91, 1636, 1010, 525, 900, 1349, 146, 979, 1021, 999, 963, 1016, 1000]
[161, 1011, 1315, 582, 1000, 641, 182, 1651, 701, 248, 1000, 826, 101, 1000, 1210, 154, 1000, 1336, 295, 1019, 448, 236, 1048, 1713, 78, 1022, 730, 91, 1023, 793, 503, 1524, 1357, 146, 1015, 982, 1032, 1036, 1000, 1000]
