[131, 1000, 1099, 478, 1000, 1629, 193, 956, 717, 207, 1403, 896, 141, 975, 1237, 129, 1000, 1313, 1567, 999, 1013, 185, 1003, 600, 59, 958, 789, 191, 1000, 790, 532, 1007, 1422, 146, 1029, 984, 1000, 1014, 1000, 1026]
[161, 1011, 1315, 582, 1000, 641, 182, 1651, 701, 248, 1000, 826, 101, 1000, 1210, 154, 1000, 1336, 295, 1019, 448, 236, 1048, 1713, 78, 1022, 730, 91, 1023, 793, 503, 1524, 1357, 146, 1015, 982, 1032, 1036, 1000, 1000]
[115, 962, 1360, 528, 1000, 609, 128, 1041, 749, 188, 1000, 915, 143, 1650, 1243, 74, 1000, 1356, 270, 1053, 446, 217, 955, 620, 108, 941, 1327, 132, 1029, 868, 485, 311, 1375, 150, 1042, 1058, 1000, 1048, 1000, 974]
[173, 891, 1315, 568, 1651, 691, 152, 947, 701, 190, 1057, 922, 151, 1000, 1144, 183, 965, 1356, 340, 1029, 1084, 236, 971, 659, 111, 1000, 723, 78, 948, 836, 447, 1045, 1404, 153, 981, 1000, 966, 1000, 1000, 1339]
[126, 1000, 1262, 528, 1000, 646, 477, 1000, 1997, 238, 960, 874, 166, 989, 1175, 161, 1000, 1413, 294, 1000, 1049, 270, 1000, 612, 78, 1037, 743, 86, 1047, 836, 503, 1050, 1415, 146, 1000, 507, 1000, 945, 1015, 1379]
[126, 1025, 1358, 1653, 946, 658, 114, 1457, 701, 151, 1045, 496, 198, 1000, 1169, 81, 992, 1351, 294, 1000, 1069, 203, 964, 640, 81, 1000, 737, 112, 1000, 880, 503, 979, 1323, 183, 961, 1000, 1005, 1000, 1982, 1000]
[179, 1000, 1330, 568, 1000, 612, 837, 985, 701, 150, 975, 871, 155, 1000, 1211, 125, 994, 1317, 300, 1000, 1084, 198, 1040, 1549, 132, 954, 730, 94, 1000, 892, 479, 1028, 1324, 146, 960, 1025, 1057, 1000, 1000, 958]
[171, 1000, 1349, 542, 1000, 698, 175, 819, 701, 207, 903, 820, 141, 1000, 1166, 133, 1021, 1395, 324, 1050, 1066, 236, 1000, 519, 78, 1000, 1110, 132, 952, 891, 465, 985, 1345, 608, 1000, 1025, 1009, 956, 1000, 992]
[1592, 1934, 1315, 586, 1017, 639, 195, 1007, 729, 215, 1040, 812, 104, 1002, 1222, 151, 1048, 1392, 854, 1001, 1084, 225, 1000, 620, 78, 1000, 723, 132, 1023, 1682, 1457, 1000, 1371, 146, 1024, 972, 1051, 742, 1010, 1012]
[116, 1001, 1323, 528, 1057, 626, 90, 1000, 699, 266, 940, 865, 182, 955, 1183, 133, 1000, 1323, 271, 1031, 1032, 196, 1002, 620, 105, 960, 730, 106, 1047, 862, 471, 1031, 1371, 126, 1045, 1026, 1054, 1000, 946, 1000]
[183, 1000, 1371, 557, 1000, 606, 136, 1026, 690, 218, 1000, 843, 141, 1042, 1199, 77, 1012, 1356, 234, 1035, 1128, 272, 111, 631, 32, 1035, 730, 170, 1000, 889, 503, 1055, 1330, 1896, 976, 944, 1008, 1021, 986, 1160]
[114, 1011, 1317, 503, 941, 677, 94, 1000, 656, 154, 1000, 823, 87, 367, 1175, 549, 526, 1380, 294, 1039, 1093, 1406, 1000, 615, 78, 1000, 868, 161, 1000, 927, 519, 995, 1318, 125, 1000, 1000, 997, 1000, 1023, 1032]
[73, 945, 1315, 1499, 1037, 1667, 150, 966, 670, 201, 1000, 624, 118, 1016, 1161, 149, 1039, 1356, 340, 986, 1094, 179, 1051, 620, 78, 1000, 730, 108, 988, 800, 503, 1017, 1311, 146, 1029, 963, 1465, 973, 1029, 942]
[75, 968, 1321, 1056, 1003, 600, 140, 1015, 701, 726, 993, 908, 1021, 1018, 1235, 182, 142, 1311, 294, 1002, 1082, 236, 649, 671, 77, 964, 256, 172, 983, 808, 539, 1000, 1365, 116, 1806, 1000, 1000, 544, 1051, 966]
[151, 446, 1315, 528, 1000, 619, 136, 984, 701, 232, 999, 826, 151, 1444, 1199, 111, 998, 1356, 310, 993, 1084, 253, 987, 620, 126, 1000, 730, 157, 974, 867, 465, 989, 1371, 146, 979, 1055, 1000, 1053, 1000, 1000]
[842, 1000, 1255, 476, 1001, 671, 111, 1000, 701, 207, 1001, 845, 113, 1000, 1207, 84, 1000, 1307, 335, 955, 732, 261, 1000, 634, 80, 968, 784, 165, 1029, 784, 532, 997, 139, 136, 1000, 1018, 1000, 1043, 1030, 974]
[126, 1000, 1315, 1387, 1053, 620, 102, 976, 748, 181, 1000, 848, 137, 1000, 1711, 133, 1188, 1334, 274, 1000, 1030, 233, 974, 611, 935, 1000, 1629, 129, 1018, 811, 517, 1000, 1371, 146, 956, 1000, 1000, 1000, 1034, 1013]
[126, 1000, 1315, 528, 1688, 685, 152, 993, 652, 247, 1000, 805, 141, 1054, 1199, 168, 1000, 890, 301, 992, 1091, 211, 944, 627, 91, 1017, 775, 128, 1035, 1914, 503, 1000, 1403, 160, 1050, 1000, 994, 1053, 961, 955]
[154, 961, 1315, 528, 1000, 612, 136, 1033, 1552, 207, 992, 919, 172, 1000, 1244, 167, 987, 1338, 318, 1042, 1045, 286, 1000, 620, 44, 1054, 730, 97, 1000, 817, 503, 941, 1388, 146, 1049, 1000, 981, 1017, 970, 1000]
