[628, 1004, 870, 293, 1052, 548, 393, 990, 1392, 254, 761, 664, 335, 988, 1167, 124, 1010, 1356, 125, 990, 1244, 706, 1004, 817, 328, 991, 1014, 987, 1045, 984, 1000]
[665, 1008, 865, 319, 1000, 504, 428, 965, 1321, 334, 1000, 686, 238, 1000, 1151, 130, 975, 1409, 117, 962, 1097, 215, 955, 858, 356, 940, 1000, 958, 1030, 1000, 996]
[665, 951, 856, 294, 1009, 551, 397, 1000, 1503, 312, 1000, 653, 217, 949, 1151, 155, 1012, 1409, 117, 1011, 1241, 200, 1000, 766, 285, 952, 979, 952, 1000, 1000, 1050]
[670, 958, 838, 321, 1053, 598, 419, 1025, 1377, 286, 1000, 622, 295, 1000, 1111, 171, 993, 1355, 57, 666, 1213, 196, 1992, 824, 328, 960, 1011, 940, 1000, 953, 990]
[668, 1030, 1055, 284, 1021, 536, 198, 1283, 1128, 280, 927, 687, 236, 992, 1137, 175, 995, 1392, 116, 672, 1195, 230, 1013, 813, 288, 1032, 970, 1000, 1026, 1001, 965]
[640, 1720, 872, 314, 1048, 558, 413, 970, 1393, 286, 1001, 679, 272, 998, 1144, 587, 1024, 1357, 73, 830, 1700, 266, 928, 829, 328, 973, 1009, 1015, 1002, 983, 996]
[665, 951, 893, 268, 982, 550, 397, 1087, 1377, 286, 1010, 699, 220, 997, 240, 97, 1281, 1409, 66, 1000, 1282, 269, 1019, 848, 381, 985, 965, 976, 1000, 1000, 956]
[634, 972, 867, 282, 1054, 545, 390, 1000, 1377, 249, 1043, 653, 149, 986, 1175, 124, 1000, 1341, 138, 988, 1239, 266, 1000, 813, 328, 1006, 1021, 1011, 1055, 943, 1000]
[655, 1033, 822, 277, 1024, 536, 228, 1001, 1358, 299, 1020, 673, 266, 1011, 1126, 122, 1015, 1427, 881, 696, 1248, 177, 791, 813, 151, 993, 1379, 970, 549, 999, 992]
[673, 1019, 888, 277, 1492, 572, 397, 1004, 1345, 269, 779, 684, 254, 975, 1124, 134, 1002, 1399, 159, 1471, 1214, 630, 998, 814, 315, 1041, 951, 1000, 1003, 1000, 983]
[665, 955, 879, 268, 988, 550, 397, 1015, 1257, 821, 1000, 1357, 233, 998, 391, 107, 1329, 1409, 67, 1000, 1488, 228, 1015, 832, 365, 986, 975, 995, 1000, 1000, 988]
[634, 999, 893, 263, 987, 597, 341, 1024, 1370, 286, 1025, 624, 210, 954, 1145, 130, 1015, 1458, 117, 1751, 1254, 215, 986, 1850, 632, 1038, 1000, 970, 996, 1025, 975]
[701, 957, 838, 279, 1048, 593, 421, 1000, 1385, 312, 1863, 617, 265, 671, 1133, 149, 1017, 1368, 141, 759, 1234, 242, 1745, 114, 356, 990, 1069, 953, 968, 958, 999]
[637, 1057, 867, 268, 1000, 604, 362, 959, 1377, 309, 1046, 605, 201, 205, 1475, 152, 1000, 1459, 170, 1000, 1228, 215, 1003, 813, 295, 1012, 1266, 990, 1472, 1049, 1046]
[665, 1000, 867, 221, 950, 543, 397, 1027, 1332, 286, 1825, 659, 260, 1000, 1174, 632, 991, 1409, 161, 967, 1239, 236, 1038, 871, 294, 941, 1034, 944, 1024, 950, 1006]
[653, 1549, 323, 267, 1382, 867, 398, 1000, 1874, 297, 1000, 653, 216, 543, 1116, 152, 986, 1432, 119, 1043, 1231, 198, 983, 850, 411, 1000, 953, 1000, 483, 962, 1138]
[655, 1001, 867, 205, 1000, 594, 366, 998, 1377, 305, 1759, 636, 249, 1000, 1147, 140, 1000, 1422, 120, 1000, 470, 215, 1001, 893, 310, 1426, 987, 999, 1103, 1030, 1005]
[897, 187, 883, 551, 1015, 550, 397, 996, 1206, 293, 1015, 667, 222, 961, 1151, 40, 1026, 1738, 91, 1029, 1242, 196, 1037, 798, 301, 952, 995, 951, 1000, 1000, 1014]
[636, 1038, 867, 240, 954, 589, 410, 965, 1402, 294, 1013, 703, 241, 1000, 1151, 136, 1000, 652, 117, 967, 1240, 747, 979, 813, 386, 1000, 1000, 1000, 1016, 1000, 1000]
[703, 1110, 895, 268, 1047, 535, 397, 1044, 1395, 286, 948, 639, 257, 942, 1102, 130, 984, 1353, 898, 546, 1290, 182, 969, 813, 273, 1000, 975, 1027, 1000, 1000, 1000]
[675, 1014, 873, 233, 1001, 520, 422, 231, 1322, 275, 914, 688, 284, 973, 1151, 133, 984, 1413, 597, 1592, 1098, 238, 956, 829, 296, 952, 1051, 969, 1515, 1000, 994]
[673, 1033, 872, 35, 973, 578, 406, 645, 1396, 281, 701, 704, 264, 1587, 1151, 150, 1000, 946, 114, 1908, 1222, 1115, 994, 813, 457, 1039, 979, 1000, 1028, 1000, 994]
[675, 1023, 871, 289, 1002, 550, 410, 1006, 1374, 270, 733, 654, 294, 974, 1151, 587, 1021, 1409, 115, 1313, 1228, 231, 1000, 812, 283, 1012, 989, 1011, 1034, 1000, 993]
[665, 966, 829, 264, 1317, 638, 398, 1026, 1297, 232, 1005, 658, 828, 433, 1546, 119, 1178, 1425, 98, 981, 1244, 193, 1009, 515, 362, 997, 1014, 988, 1000, 984, 276]
[667, 998, 795, 270, 1004, 562, 399, 1012, 1377, 286, 1000, 627, 262, 1000, 1913, 131, 996, 1391, 107, 975, 1223, 209, 1611, 817, 328, 982, 1002, 973, 1000, 954, 568]
[660, 1054, 828, 259, 963, 603, 411, 987, 1377, 227, 328, 327, 213, 570, 1150, 447, 873, 1439, 447, 990, 1373, 209, 1002, 751, 281, 1008, 980, 993, 1018, 969, 1169]
[675, 1026, 842, 816, 942, 553, 402, 1005, 1628, 227, 523, 677, 278, 457, 1151, 168, 819, 1432, 114, 1628, 1222, 211, 1000, 831, 34, 1212, 965, 1000, 1006, 980, 1113]
[628, 1024, 910, 285, 949, 1569, 445, 1051, 1346, 319, 966, 597, 249, 987, 1151, 144, 1000, 1403, 127, 991, 397, 215, 966, 847, 322, 970, 725, 870, 944, 1530, 1022]
[646, 1528, 874, 270, 1010, 534, 277, 998, 1377, 287, 1000, 606, 212, 1000, 1141, 171, 998, 1420, 652, 677, 1200, 215, 1008, 813, 1071, 1145, 1000, 999, 1234, 1042, 1574]
[661, 969, 867, 268, 970, 595, 434, 944, 1330, 286, 1021, 188, 249, 991, 1161, 144, 1000, 1409, 117, 1000, 1245, 209, 975, 831, 280, 1023, 1037, 944, 1000, 1039, 1003]
[474, 1013, 867, 308, 1003, 507, 410, 974, 1327, 297, 779, 702, 291, 989, 1505, 141, 977, 1410, 116, 1822, 1206, 215, 970, 856, 547, 605, 977, 999, 1035, 1000, 995]
[648, 1032, 867, 268, 1412, 601, 375, 993, 1409, 286, 1006, 768, 243, 1000, 1590, 136, 1000, 1444, 125, 1000, 1235, 215, 1002, 813, 564, 1002, 993, 998, 1183, 1043, 1025]
[665, 1007, 865, 300, 1000, 513, 408, 978, 1365, 326, 1000, 659, 245, 1000, 1501, 130, 998, 1409, 846, 981, 1221, 215, 967, 823, 347, 991, 1000, 967, 1003, 1000, 998]
[665, 1000, 867, 240, 1000, 502, 397, 999, 1377, 286, 1884, 647, 252, 1045, 1093, 130, 963, 1416, 174, 990, 1239, 215, 1000, 836, 384, 977, 1006, 1039, 976, 1051, 1454]
