[92, 1442, 1225, 145, 431, 1329, 449, 1021, 1000, 284, 1025, 525, 301, 1700, 902, 803, 434, 776, 484, 1046, 957, 1013, 1017, 1037, 933]
[151, 1473, 1165, 42, 1633, 1230, 452, 960, 1000, 293, 1062, 494, 526, 831, 847, 775, 399, 741, 484, 1064, 962, 1053, 1079, 1026, 993]
[126, 1416, 1218, 90, 482, 1280, 407, 959, 1007, 287, 1025, 525, 329, 1705, 876, 775, 455, 681, 470, 1119, 976, 1518, 999, 1004, 957]
[169, 1416, 1164, 161, 471, 1280, 449, 1000, 1003, 329, 1028, 465, 287, 1733, 896, 775, 452, 741, 464, 1037, 1001, 942, 1106, 1004, 937]
[105, 1416, 0, 90, 489, 1280, 413, 539, 979, 706, 996, 574, 338, 1766, 849, 777, 1685, 740, 464, 1064, 981, 1013, 1086, 952, 990]
[151, 1416, 1165, 93, 434, 1310, 507, 980, 965, 234, 1033, 523, 787, 1758, 908, 726, 476, 791, 464, 1079, 996, 1023, 1034, 1049, 944]
[134, 1416, 1197, 76, 1671, 1296, 449, 1043, 1057, 325, 1050, 522, 338, 1733, 896, 775, 455, 721, 425, 951, 1012, 952, 1065, 1005, 909]
[151, 1416, 1197, 135, 482, 1280, 473, 1000, 959, 234, 988, 525, 338, 1756, 896, 1868, 414, 703, 495, 1064, 951, 977, 1002, 33, 937]
[209, 1443, 1153, 65, 498, 1280, 1138, 1009, 968, 337, 1991, 525, 338, 1762, 915, 775, 436, 757, 464, 1013, 976, 995, 1095, 1004, 963]
[210, 1413, 1242, 1656, 472, 1239, 481, 1029, 1000, 282, 992, 525, 323, 1733, 896, 828, 459, 951, 453, 1093, 968, 973, 1103, 1023, 955]
[99, 108, 1197, 106, 493, 1280, 449, 1524, 988, 284, 1064, 518, 336, 1701, 896, 775, 510, 690, 412, 584, 976, 958, 1053, 1014, 909]
[142, 1416, 1186, 90, 491, 1280, 489, 962, 968, 284, 1025, 525, 383, 1765, 25, 775, 399, 1610, 464, 1052, 976, 936, 1031, 1048, 967]
[154, 1397, 1197, 90, 519, 1251, 449, 1272, 952, 303, 1049, 525, 309, 1757, 896, 830, 444, 745, 405, 1091, 943, 971, 1045, 948, 922]
[98, 1416, 1224, 90, 441, 1280, 413, 1000, 1000, 284, 1025, 942, 299, 1733, 907, 747, 491, 770, 464, 1064, 971, 1053, 1050, 1004, 939]
[173, 1386, 1241, 47, 440, 1291, 432, 1000, 1007, 284, 1025, 528, 301, 1688, 896, 771, 455, 687, 1624, 1060, 931, 978, 1050, 962, 961]
[151, 1441, 1241, 139, 482, 1280, 407, 1000, 983, 284, 1049, 1610, 314, 1721, 892, 768, 455, 790, 464, 1023, 991, 995, 1049, 997, 955]
[190, 1473, 1167, 90, 482, 1250, 432, 1000, 975, 239, 1052, 523, 338, 1733, 867, 812, 506, 766, 464, 1117, 982, 960, 1050, 1043, 937]
[143, 1432, 1228, 70, 510, 1280, 431, 984, 1055, 287, 966, 525, 314, 1769, 953, 586, 459, 441, 421, 1113, 1009, 995, 1084, 949, 937]
