[330, 2000, 584, 478, 1996, 1159, 78, 2000, 1233, 747, 0, 1255, 104, 293, 1160, 452, 138, 655, 319, 1055, 986, 982, 1000, 1000, 959]
[330, 2000, 535, 503, 2007, 218, 163, 2011, 1265, 758, 1885, 1230, 683, 293, 1141, 496, 124, 682, 369, 1000, 1000, 1042, 1050, 1000, 1055]
[330, 2000, 552, 408, 1963, 1244, 11, 1995, 1245, 795, 0, 242, 97, 301, 1203, 507, 206, 633, 313, 948, 965, 1003, 1229, 125, 958]
[284, 2000, 507, 478, 2000, 1168, 162, 2011, 1245, 795, 12, 1228, 125, 302, 1201, 507, 1357, 589, 319, 1002, 1046, 957, 540, 960, 1034]
[330, 2061, 700, 491, 1995, 1247, 143, 2000, 1245, 831, 12, 1208, 65, 293, 1163, 507, 130, 633, 356, 956, 1000, 1000, 1026, 994, 985]
[330, 2061, 582, 449, 2000, 1170, 122, 2011, 1267, 1794, 36, 1192, 104, 293, 1160, 541, 168, 660, 319, 1877, 976, 997, 1000, 1006, 1045]
[272, 1356, 535, 432, 1920, 1225, 168, 2011, 1245, 840, 33, 1228, 63, 293, 1105, 507, 1461, 607, 345, 1000, 1026, 1000, 948, 969, 1000]
[347, 2000, 535, 478, 2007, 1202, 122, 1996, 1304, 748, 262, 1253, 104, 293, 1160, 506, 184, 625, 319, 1022, 1000, 991, 996, 945, 1045]
[330, 2000, 535, 468, 2007, 1216, 122, 1952, 1847, 791, 12, 1205, 1458, 293, 1160, 507, 193, 633, 371, 1017, 1000, 961, 1000, 1015, 1041]
[284, 2000, 547, 486, 1971, 1202, 122, 2000, 1245, 806, 0, 1216, 123, 293, 1167, 507, 689, 602, 350, 1000, 959, 1000, 1000, 1013, 1000]
[330, 2000, 508, 70, 1987, 1202, 122, 2000, 1762, 837, 0, 1279, 104, 346, 1127, 460, 184, 666, 319, 977, 1000, 1000, 1057, 1000, 1046]
[330, 2000, 1845, 478, 1957, 1248, 116, 2000, 1245, 846, 12, 1194, 141, 263, 1130, 564, 126, 1541, 285, 1021, 1002, 1000, 1000, 1000, 1000]
[330, 2000, 568, 1101, 2007, 1202, 122, 1988, 1259, 311, 0, 1228, 58, 298, 1160, 490, 189, 670, 303, 1058, 956, 950, 1000, 1001, 1026]
[330, 2061, 535, 478, 2000, 1187, 164, 2011, 1211, 802, 30, 1740, 140, 324, 1160, 493, 194, 1346, 319, 1000, 1027, 1000, 1000, 1055, 1000]
[371, 2000, 567, 478, 1304, 1202, 139, 435, 1233, 795, 0, 1228, 104, 293, 1174, 494, 213, 577, 300, 1000, 993, 1000, 948, 998, 1000]
[297, 2000, 535, 517, 2007, 1147, 122, 1957, 1208, 742, 12, 1271, 104, 243, 1158, 545, 129, 573, 319, 986, 1252, 998, 1030, 942, 1000]
[330, 679, 527, 437, 1970, 1202, 134, 2000, 1226, 744, 0, 1237, 104, 294, 1160, 486, 214, 633, 294, 1000, 1000, 1040, 973, 1000, 1000]
[332, 2061, 556, 419, 1985, 1193, 129, 1994, 1281, 786, 12, 1228, 134, 293, 1132, 546, 135, 634, 319, 1000, 1262, 1002, 976, 554, 1000]
