[620, 991, 857, 266, 1020, 562, 394, 977, 1392, 253, 957, 688, 416, 965, 1549, 681, 966, 1004, 1054, 941, 1000, 1034]
[656, 1000, 479, 268, 1018, 535, 347, 1000, 1362, 270, 1020, 668, 389, 975, 1545, 634, 1026, 1000, 972, 1000, 1246, 1034]
[656, 978, 841, 994, 985, 575, 441, 1000, 1339, 253, 1014, 681, 421, 1034, 1586, 720, 1023, 1040, 994, 456, 1000, 1057]
[671, 1008, 837, 299, 952, 562, 450, 1000, 1399, 253, 944, 629, 466, 1000, 1526, 694, 966, 1011, 1000, 1034, 1052, 1046]
[600, 942, 855, 250, 1000, 614, 348, 1027, 1410, 230, 1046, 688, 401, 1000, 1580, 719, 944, 998, 36, 968, 953, 989]
[613, 1051, 878, 266, 1000, 612, 444, 986, 1399, 1026, 1000, 744, 424, 998, 1607, 635, 1040, 1000, 1043, 1047, 1006, 1197]
[656, 743, 862, 307, 1020, 563, 394, 943, 1858, 253, 1000, 682, 413, 1021, 1578, 681, 114, 1019, 988, 880, 952, 1891]
[681, 1046, 898, 278, 1000, 559, 394, 1009, 1395, 208, 1021, 1214, 424, 1011, 1571, 672, 1000, 958, 952, 1033, 1005, 1051]
[675, 1000, 851, 266, 1029, 557, 170, 972, 1373, 194, 1000, 649, 468, 1023, 1586, 658, 1165, 1000, 990, 1059, 1042, 103]
[638, 619, 860, 244, 990, 610, 431, 1007, 1407, 250, 1990, 711, 413, 965, 1530, 681, 965, 1050, 986, 960, 1185, 963]
[656, 1000, 873, 316, 1003, 610, 354, 1036, 1469, 253, 1032, 688, 413, 1000, 1633, 639, 966, 1016, 1000, 1000, 985, 952]
[631, 1006, 862, 266, 941, 596, 394, 1000, 1355, 195, 981, 665, 457, 1000, 1620, 681, 1000, 1005, 522, 1000, 953, 978]
[596, 1000, 879, 266, 1043, 561, 1338, 1022, 1448, 360, 1008, 636, 387, 1000, 1560, 626, 1051, 1000, 1012, 1059, 1041, 1031]
[603, 1000, 844, 324, 1000, 562, 1727, 1026, 1458, 1588, 1018, 674, 471, 1000, 1586, 641, 997, 954, 1012, 1056, 1000, 978]
[652, 1388, 862, 312, 1000, 431, 374, 984, 1445, 253, 981, 687, 417, 989, 1531, 655, 947, 1653, 1056, 1032, 979, 1000]
[709, 1000, 815, 279, 1000, 926, 394, 1000, 1445, 196, 311, 631, 397, 1010, 1638, 642, 1014, 1055, 1026, 1000, 1031, 1013]
[631, 1000, 874, 266, 949, 520, 381, 1000, 1417, 212, 1000, 275, 385, 1090, 1586, 622, 1000, 1000, 1000, 1003, 1000, 1000]
[503, 20, 902, 266, 1098, 588, 394, 968, 1399, 272, 1011, 746, 462, 1000, 1608, 627, 1022, 1852, 948, 1004, 987, 1000]
[620, 982, 862, 274, 959, 600, 394, 1000, 1404, 214, 1032, 315, 394, 975, 1562, 670, 951, 1000, 962, 1000, 1000, 1000]
[656, 1026, 914, 266, 962, 556, 415, 953, 1445, 269, 1050, 688, 376, 1042, 1586, 631, 1011, 979, 965, 1000, 980, 1007]
[1516, 1036, 862, 266, 1046, 588, 394, 1000, 1383, 227, 1000, 663, 413, 940, 75, 700, 1052, 979, 1046, 998, 1030, 1000]
[669, 991, 862, 237, 1316, 562, 394, 983, 1451, 253, 290, 714, 400, 1040, 26, 736, 1000, 693, 1000, 998, 1000, 1008]
[661, 1000, 1921, 266, 1013, 548, 394, 1030, 1369, 223, 1016, 1263, 438, 997, 1898, 681, 1000, 997, 1000, 482, 1000, 322]
[632, 991, 1057, 206, 1011, 511, 442, 1000, 1399, 266, 552, 742, 459, 966, 1586, 681, 1000, 1000, 1008, 948, 1010, 982]
[626, 1040, 838, 209, 1000, 570, 343, 1000, 1747, 253, 1000, 688, 413, 1000, 1586, 721, 1000, 1000, 1000, 1008, 1304, 1000]
[663, 970, 912, 305, 1000, 542, 357, 1000, 1458, 236, 1059, 688, 413, 958, 1613, 707, 1047, 996, 966, 1000, 195, 1011]
[622, 950, 918, 293, 1013, 615, 397, 968, 1379, 253, 1000, 684, 468, 987, 1545, 666, 969, 965, 1055, 1000, 1018, 1477]
[707, 999, 810, 217, 1045, 562, 365, 1009, 1399, 253, 1868, 688, 435, 950, 1582, 671, 1027, 977, 354, 1048, 975, 1000]
[650, 1000, 807, 266, 1000, 562, 381, 1002, 1428, 204, 1000, 645, 355, 1000, 1579, 681, 1000, 1000, 1000, 1053, 1022, 163]
[701, 1000, 862, 319, 940, 589, 376, 1000, 1399, 231, 1000, 688, 470, 1000, 1586, 734, 973, 1000, 1000, 1028, 941, 1019]
[872, 1000, 901, 1293, 911, 562, 878, 1024, 1424, 253, 1000, 688, 1324, 1051, 1617, 675, 977, 1004, 1000, 1013, 1000, 983]
[597, 273, 846, 1910, 1740, 535, 394, 987, 1419, 253, 982, 727, 419, 1022, 1586, 681, 1032, 1054, 944, 971, 961, 1000]
[617, 484, 813, 244, 1010, 562, 394, 1038, 1399, 253, 970, 742, 413, 997, 1586, 681, 1000, 945, 958, 973, 1002, 986]
[706, 193, 817, 252, 1012, 502, 453, 977, 1392, 232, 1046, 654, 806, 1056, 1616, 1577, 1000, 1699, 1498, 1000, 1000, 1016]
[616, 1000, 862, 210, 1035, 568, 394, 1048, 1450, 299, 1700, 706, 449, 254, 1636, 681, 1046, 978, 1000, 1016, 1000, 1001]
[699, 297, 903, 221, 1000, 553, 394, 980, 1341, 253, 962, 1108, 380, 991, 1587, 681, 179, 1000, 1051, 994, 944, 1000]
[244, 972, 900, 266, 963, 602, 411, 956, 1224, 297, 1000, 739, 419, 1000, 1641, 681, 946, 1000, 1057, 538, 995, 1008]
[656, 969, 845, 266, 1000, 562, 403, 1000, 1383, 253, 1021, 688, 857, 954, 1540, 681, 949, 1046, 1040, 1014, 1004, 1020]
[706, 1059, 862, 213, 953, 562, 433, 1000, 1399, 242, 1018, 675, 413, 985, 1584, 675, 1000, 1604, 1000, 1058, 942, 1056]
[704, 1000, 905, 266, 1045, 544, 433, 1074, 1375, 301, 1000, 725, 413, 1000, 1602, 715, 1000, 953, 973, 1000, 960, 1058]
[1110, 1000, 807, 49, 1006, 520, 394, 1000, 1399, 261, 1000, 644, 413, 1001, 1586, 727, 1000, 1041, 1000, 965, 969, 1000]
[675, 985, 860, 239, 1069, 562, 377, 1030, 1369, 213, 982, 719, 413, 470, 1535, 734, 1031, 1018, 1000, 1014, 1051, 1029]
[645, 1000, 824, 250, 311, 517, 394, 1054, 1358, 253, 995, 683, 362, 993, 1557, 565, 1000, 1000, 1000, 998, 1000, 1044]
[663, 918, 890, 227, 1481, 515, 395, 1018, 1398, 217, 1000, 703, 413, 1014, 1586, 191, 988, 1030, 1051, 980, 1059, 998]
