[147, 1441, 1101, 83, 481, 1280, 756, 1005, 525, 351, 1346, 865, 773, 457, 741, 455, 1055, 1010, 1013, 1039, 992, 945]
[151, 1428, 1196, 87, 482, 1281, 737, 1025, 513, 340, 1757, 619, 113, 417, 754, 427, 1053, 1050, 989, 780, 1001, 1644]
[124, 1439, 1197, 155, 822, 1274, 764, 1037, 525, 338, 1928, 877, 773, 433, 745, 413, 1367, 1040, 1020, 1431, 1017, 1632]
[172, 1439, 1152, 86, 466, 1280, 707, 1077, 573, 287, 1797, 827, 782, 489, 683, 413, 1049, 761, 1042, 992, 990, 954]
[163, 1439, 1223, 97, 488, 1310, 750, 1064, 320, 343, 1339, 862, 763, 391, 757, 397, 1094, 1036, 999, 1021, 1003, 1307]
[89, 1479, 1138, 124, 466, 1244, 789, 1025, 525, 338, 1779, 831, 773, 433, 707, 413, 976, 1020, 1027, 1075, 1004, 1007]
[124, 1439, 1196, 293, 511, 1286, 774, 1010, 525, 323, 1615, 884, 1250, 409, 741, 432, 1026, 1015, 1020, 1044, 1003, 961]
[98, 1172, 1171, 128, 480, 1282, 730, 1513, 590, 25, 1749, 892, 809, 49, 761, 459, 1673, 1005, 1042, 1045, 996, 950]
[175, 1444, 1229, 117, 482, 1133, 751, 1060, 515, 332, 1779, 896, 730, 384, 758, 403, 1066, 1053, 994, 1084, 1002, 1008]
[124, 1397, 1196, 138, 466, 1309, 712, 1064, 525, 303, 1727, 836, 767, 433, 741, 434, 1599, 1016, 999, 1075, 1050, 1016]
[151, 1424, 1196, 88, 486, 1293, 748, 1025, 502, 344, 1743, 871, 1535, 1134, 749, 717, 1044, 1030, 990, 1061, 1001, 1448]
[93, 1389, 1201, 122, 466, 1281, 772, 972, 525, 318, 1779, 857, 773, 479, 736, 1565, 1018, 1024, 1020, 1013, 1045, 1000]
[272, 1420, 1196, 99, 489, 1300, 778, 998, 525, 317, 1482, 893, 774, 864, 741, 294, 1058, 633, 1009, 1178, 991, 950]
[142, 1482, 1196, 409, 75, 1282, 740, 985, 524, 706, 1731, 891, 742, 658, 730, 426, 1034, 1041, 988, 1055, 1007, 938]
