[648, 1431, 869, 163, 1212, 553, 419, 1016, 1328, 303, 911, 631, 231, 897, 1273, 144, 1536, 1305, 110, 1495, 1172, 184, 814, 901, 367, 990, 949, 1032, 1121, 1002, 933]
[658, 982, 873, 153, 1005, 562, 441, 949, 1323, 296, 1346, 650, 334, 1162, 1400, 218, 892, 1397, 121, 901, 1126, 148, 948, 931, 284, 994, 953, 1032, 1223, 1002, 983]
[653, 973, 869, 158, 1160, 554, 434, 1313, 1329, 313, 974, 633, 219, 1063, 1229, 127, 1274, 1287, 147, 1260, 1202, 191, 834, 1088, 328, 990, 948, 1024, 1314, 1002, 939]
[637, 331, 899, 95, 1147, 557, 383, 1453, 1323, 421, 1398, 653, 145, 888, 1018, 146, 1352, 1262, 110, 399, 1226, 204, 710, 993, 463, 989, 985, 1033, 1081, 1003, 849]
[641, 728, 874, 152, 1173, 556, 415, 1190, 1339, 313, 1182, 708, 234, 1059, 1160, 135, 505, 1275, 128, 842, 1178, 184, 1060, 1153, 66, 991, 957, 1034, 1125, 1002, 1001]
[649, 652, 871, 143, 1025, 554, 432, 1163, 1327, 337, 811, 656, 218, 1082, 1141, 112, 756, 1311, 110, 808, 1239, 206, 746, 1159, 359, 993, 962, 1034, 766, 1002, 1086]
[659, 629, 868, 174, 1024, 553, 413, 1015, 1340, 298, 799, 697, 225, 1108, 1060, 151, 1476, 1379, 104, 989, 1222, 208, 595, 895, 361, 993, 946, 1035, 1045, 1002, 311]
[636, 622, 894, 185, 1084, 555, 400, 1354, 1339, 288, 1393, 655, 211, 125, 1079, 118, 755, 1268, 248, 816, 1247, 211, 553, 1341, 214, 990, 965, 1038, 1249, 1002, 922]
[654, 995, 868, 158, 1150, 553, 418, 1215, 1331, 240, 995, 666, 219, 1062, 1185, 137, 1188, 1366, 138, 1227, 1199, 196, 827, 914, 93, 990, 947, 1033, 1537, 1002, 893]
[637, 423, 897, 176, 1078, 556, 407, 1331, 1340, 314, 1403, 658, 199, 436, 1078, 134, 328, 1234, 120, 572, 1260, 211, 897, 1000, 294, 991, 975, 1050, 1297, 1002, 860]
[653, 637, 871, 123, 1112, 554, 466, 1763, 1340, 283, 1816, 657, 230, 1052, 1162, 99, 1005, 1345, 112, 889, 1227, 205, 634, 982, 283, 996, 949, 1021, 1092, 1001, 1167]
[658, 448, 875, 172, 1112, 555, 412, 1185, 1333, 312, 851, 656, 209, 961, 1098, 115, 628, 1270, 119, 616, 1246, 211, 1022, 978, 301, 993, 970, 1043, 1215, 1002, 1171]
[624, 788, 872, 159, 1029, 557, 427, 997, 1330, 302, 1313, 646, 316, 1618, 1399, 207, 990, 1389, 116, 676, 1186, 161, 940, 932, 290, 993, 948, 1033, 1151, 1002, 450]
[650, 675, 870, 150, 1024, 554, 419, 1457, 1328, 322, 810, 656, 225, 1132, 1150, 142, 842, 1422, 115, 829, 1240, 206, 692, 987, 539, 993, 958, 1034, 964, 1002, 1118]
[658, 982, 873, 153, 1005, 562, 441, 949, 1323, 296, 1124, 650, 334, 1162, 1400, 218, 892, 1397, 121, 901, 1126, 148, 948, 931, 284, 994, 953, 1032, 1373, 1002, 983]
[652, 695, 869, 154, 1671, 554, 415, 1413, 1330, 317, 790, 563, 225, 496, 1151, 141, 860, 1386, 116, 841, 1244, 209, 689, 983, 508, 994, 957, 1034, 486, 1002, 1118]
[631, 1122, 871, 174, 1031, 553, 394, 1385, 1281, 302, 1315, 838, 220, 950, 973, 174, 907, 1459, 140, 920, 1223, 206, 627, 894, 517, 990, 956, 1036, 1337, 1002, 1479]
[632, 467, 903, 172, 1081, 554, 403, 1563, 1296, 306, 1354, 704, 184, 899, 1109, 161, 778, 1398, 153, 1404, 1217, 209, 966, 926, 350, 990, 955, 1029, 1355, 1003, 955]
[628, 181, 885, 81, 1152, 558, 382, 1464, 1268, 315, 1328, 639, 103, 883, 1170, 247, 1618, 1417, 197, 997, 1220, 120, 962, 956, 665, 988, 926, 1033, 1302, 1003, 844]
[656, 1387, 871, 144, 1025, 560, 447, 1125, 1331, 289, 1402, 653, 276, 1141, 1354, 347, 996, 1357, 112, 897, 1143, 187, 849, 959, 283, 994, 950, 1029, 1369, 1001, 1042]
[634, 368, 877, 106, 1065, 557, 411, 1281, 1318, 325, 1281, 565, 141, 1824, 1146, 141, 1390, 1361, 153, 981, 1220, 168, 831, 1135, 547, 992, 946, 1033, 951, 1002, 926]
[651, 1451, 871, 144, 1202, 555, 436, 1324, 1327, 316, 1238, 649, 224, 1089, 1221, 107, 1879, 1270, 263, 1095, 1205, 180, 977, 1127, 328, 991, 947, 1024, 1783, 1002, 1049]
[642, 897, 873, 165, 1169, 560, 411, 645, 1322, 308, 539, 649, 280, 1428, 1237, 107, 1113, 1339, 61, 1126, 1206, 172, 827, 945, 273, 990, 941, 1033, 1109, 1002, 1377]
[654, 1034, 868, 157, 1080, 555, 410, 1030, 1322, 297, 885, 654, 228, 1134, 1235, 152, 1138, 1392, 128, 1255, 1166, 191, 831, 761, 93, 992, 949, 1033, 1234, 1002, 1234]
[635, 209, 867, 97, 1145, 557, 382, 1228, 1274, 288, 1172, 805, 129, 1009, 1082, 405, 1600, 1421, 129, 1013, 1212, 185, 146, 854, 533, 988, 946, 1032, 1955, 1002, 1602]
[642, 739, 874, 140, 1171, 555, 417, 1148, 1331, 308, 833, 648, 218, 1008, 1164, 174, 1057, 1293, 6, 1028, 1158, 181, 1061, 1017, 277, 991, 984, 1023, 1079, 1003, 527]
[632, 819, 886, 70, 1160, 558, 395, 1152, 1262, 311, 1527, 642, 75, 895, 1171, 276, 1494, 1462, 192, 1157, 1147, 214, 917, 866, 285, 990, 926, 1011, 1283, 1005, 1007]
[649, 413, 877, 95, 1196, 559, 420, 1410, 1324, 323, 1404, 650, 234, 843, 1253, 144, 1137, 1069, 111, 1167, 1195, 173, 970, 1015, 538, 990, 952, 1025, 1095, 1002, 864]
[611, 304, 881, 139, 977, 565, 444, 822, 1315, 291, 1497, 644, 355, 1008, 1425, 231, 892, 1445, 140, 278, 721, 129, 1531, 851, 201, 991, 954, 1028, 1251, 1002, 762]
[602, 565, 893, 177, 1042, 561, 413, 891, 1338, 298, 1402, 656, 207, 591, 1154, 132, 1640, 1256, 123, 1151, 1065, 210, 848, 939, 277, 991, 955, 1046, 1359, 1001, 944]
[657, 1090, 873, 161, 1136, 552, 403, 1065, 1332, 302, 505, 665, 217, 1055, 1162, 164, 1164, 1422, 381, 1383, 1183, 199, 585, 1005, 314, 990, 952, 1033, 1378, 1002, 1694]
[659, 40, 869, 159, 1053, 553, 414, 1209, 1328, 303, 785, 654, 224, 1198, 1165, 154, 1177, 1367, 118, 1417, 1218, 200, 584, 997, 579, 994, 953, 1033, 992, 1002, 411]
[651, 791, 873, 160, 1014, 554, 414, 1258, 1326, 308, 738, 653, 275, 1011, 1264, 173, 907, 1417, 140, 1308, 1305, 179, 657, 722, 381, 991, 953, 1032, 1286, 1002, 978]
[656, 911, 875, 160, 949, 555, 406, 1114, 1326, 282, 1901, 648, 295, 1341, 1288, 150, 1144, 1358, 140, 999, 1154, 171, 927, 1071, 108, 990, 943, 1026, 1117, 1002, 955]
[636, 647, 886, 194, 1101, 554, 386, 1401, 1339, 284, 1372, 652, 222, 1053, 1118, 114, 1642, 1309, 327, 890, 1224, 212, 490, 1351, 426, 990, 961, 1031, 1162, 1002, 1005]
[624, 181, 885, 81, 1407, 558, 382, 1464, 1268, 315, 1328, 639, 103, 883, 1170, 247, 1618, 1417, 197, 997, 1220, 120, 962, 956, 665, 988, 926, 1033, 1302, 1003, 1351]
[657, 547, 874, 123, 1112, 554, 438, 1342, 1336, 309, 1595, 656, 209, 947, 1131, 114, 767, 1344, 115, 814, 1229, 210, 709, 684, 290, 995, 954, 1038, 1190, 1001, 1167]
[651, 740, 890, 164, 1138, 553, 419, 1158, 1328, 315, 1186, 640, 198, 973, 1195, 163, 538, 1336, 159, 1441, 840, 199, 887, 1028, 348, 991, 946, 1022, 1128, 1003, 1032]
[629, 185, 880, 151, 1046, 556, 372, 1078, 1281, 343, 1242, 641, 142, 984, 1169, 238, 1467, 1041, 159, 889, 1198, 134, 975, 1556, 315, 991, 943, 1028, 1267, 1000, 1005]
[654, 774, 875, 196, 1073, 553, 405, 1155, 1328, 300, 479, 655, 209, 1104, 1161, 149, 582, 1354, 160, 939, 1231, 194, 650, 1089, 260, 994, 954, 1034, 1117, 1002, 1059]
[568, 616, 880, 188, 892, 564, 433, 1183, 1327, 270, 1392, 653, 216, 976, 1156, 90, 971, 1257, 131, 925, 1032, 210, 596, 935, 178, 992, 952, 1009, 1388, 998, 1006]
[641, 1402, 883, 111, 1155, 557, 411, 769, 1318, 318, 1006, 647, 213, 1176, 1198, 155, 668, 1329, 190, 1464, 1192, 172, 836, 1112, 292, 990, 937, 1019, 1124, 1003, 1171]
[653, 867, 876, 161, 832, 553, 403, 1116, 1328, 299, 330, 653, 221, 1346, 1168, 120, 1351, 1355, 161, 951, 1157, 207, 573, 1090, 386, 994, 954, 1034, 1076, 1002, 1122]
[648, 745, 869, 169, 1187, 553, 409, 1175, 1368, 304, 980, 646, 208, 971, 1184, 167, 1237, 1380, 137, 76, 1186, 182, 823, 1057, 363, 991, 953, 1033, 1115, 1002, 682]
[572, 578, 878, 234, 942, 559, 408, 1302, 1335, 301, 1516, 656, 219, 964, 1163, 99, 374, 1239, 131, 868, 1170, 7, 479, 940, 278, 993, 961, 1021, 1361, 999, 1006]
[657, 937, 873, 146, 1328, 561, 440, 1093, 1326, 279, 1385, 648, 297, 1156, 1375, 112, 900, 1311, 313, 1088, 760, 153, 671, 1027, 281, 992, 950, 1024, 1177, 1002, 984]
[628, 527, 873, 149, 1010, 554, 441, 871, 1329, 300, 913, 645, 243, 1169, 1281, 27, 1036, 1389, 138, 907, 884, 186, 882, 926, 329, 993, 953, 1034, 1131, 1002, 889]
[655, 1111, 869, 145, 1237, 554, 431, 1063, 1327, 309, 1786, 642, 265, 1094, 1274, 125, 1213, 1260, 231, 1240, 982, 204, 974, 1043, 285, 990, 945, 1024, 1278, 1002, 942]
[652, 828, 871, 153, 1266, 556, 434, 1283, 1325, 305, 1069, 615, 229, 823, 1318, 193, 887, 1383, 120, 1228, 1175, 168, 40, 971, 359, 994, 955, 1033, 1063, 1002, 1565]
[629, 608, 883, 108, 1126, 554, 391, 1459, 1271, 313, 1322, 887, 110, 1158, 930, 238, 1400, 1460, 132, 1051, 1217, 185, 910, 906, 395, 989, 928, 1034, 1083, 1002, 1044]
[658, 1079, 868, 214, 1041, 552, 407, 1090, 1334, 298, 999, 677, 223, 1197, 1151, 157, 1188, 1403, 111, 1080, 1194, 202, 624, 987, 364, 992, 947, 1034, 1130, 1002, 924]
[631, 361, 880, 148, 1018, 560, 421, 1004, 1326, 295, 1279, 645, 234, 630, 1329, 157, 1477, 1426, 117, 933, 749, 306, 1448, 921, 227, 994, 953, 1032, 1087, 1002, 1023]
[636, 570, 867, 132, 1125, 553, 387, 1307, 1283, 286, 1073, 962, 208, 1019, 913, 156, 1238, 1269, 109, 1613, 1204, 209, 752, 844, 339, 989, 953, 1032, 1155, 1002, 901]
[636, 929, 896, 192, 1084, 555, 387, 1347, 1339, 285, 1396, 653, 209, 1602, 1098, 121, 681, 1279, 139, 641, 1226, 211, 589, 1037, 318, 990, 967, 1031, 1639, 1002, 985]
[655, 382, 874, 127, 1136, 555, 414, 1154, 1322, 305, 1233, 612, 176, 1505, 1204, 158, 1311, 1366, 143, 834, 1208, 170, 835, 998, 524, 992, 946, 1033, 1035, 1002, 899]
[652, 880, 871, 159, 1190, 610, 438, 1342, 1312, 300, 1370, 696, 231, 1051, 1007, 178, 1119, 1339, 112, 1137, 1177, 201, 895, 1096, 294, 990, 941, 1029, 1070, 1002, 977]
[644, 461, 874, 147, 1087, 555, 417, 1396, 1340, 289, 1510, 657, 235, 553, 1157, 129, 588, 1328, 118, 707, 1252, 335, 654, 998, 291, 992, 964, 1032, 1412, 1001, 476]
[654, 487, 877, 168, 1106, 554, 410, 1525, 1327, 301, 935, 651, 203, 1003, 1119, 63, 1137, 1356, 153, 658, 1158, 322, 676, 1068, 284, 992, 969, 1036, 1101, 1002, 1707]
[652, 903, 888, 149, 1024, 557, 430, 1331, 1328, 15, 1345, 655, 259, 751, 1248, 325, 863, 1364, 114, 566, 1143, 204, 800, 966, 350, 993, 950, 1032, 1110, 1001, 1094]
[658, 9, 869, 151, 1023, 554, 417, 780, 1328, 315, 1252, 656, 220, 1256, 1147, 104, 1167, 1322, 114, 852, 998, 207, 690, 994, 390, 993, 957, 1034, 1014, 1002, 1090]
[631, 402, 872, 121, 1078, 555, 394, 1406, 1263, 316, 1299, 642, 144, 683, 1262, 238, 1206, 1488, 116, 1153, 1197, 180, 1548, 864, 292, 990, 926, 1019, 864, 1002, 861]
