[656, 1000, 862, 553, 1019, 562, 340, 1008, 1421, 253, 973, 633, 399, 1043, 1574, 811, 1000, 1000, 996, 1000, 1013, 984]
[602, 1039, 823, 266, 1003, 614, 400, 1000, 1444, 268, 1000, 688, 424, 1801, 1590, 719, 1000, 991, 59, 1030, 1000, 1000]
[656, 1004, 869, 266, 1055, 589, 372, 1000, 1399, 253, 183, 688, 413, 1000, 1586, 707, 940, 1041, 1178, 1000, 993, 971]
[656, 1001, 860, 292, 1000, 508, 451, 1050, 1399, 247, 1010, 688, 464, 1000, 1572, 82, 987, 1034, 993, 1032, 1000, 1025]
[935, 1043, 850, 729, 1008, 562, 394, 1030, 1520, 253, 997, 688, 364, 1000, 1562, 726, 1008, 1023, 1010, 955, 968, 987]
[698, 991, 173, 242, 1000, 578, 394, 942, 1399, 252, 1000, 717, 398, 1000, 1549, 681, 1000, 986, 1010, 1000, 1856, 1000]
[660, 951, 1895, 264, 1000, 562, 394, 1000, 1399, 253, 1057, 731, 396, 1000, 1602, 1925, 1000, 1038, 1025, 1000, 986, 1032]
[671, 946, 891, 248, 1000, 518, 427, 1075, 1399, 308, 1000, 832, 413, 990, 679, 645, 1054, 978, 1000, 1000, 1000, 940]
[1684, 1009, 874, 266, 1019, 522, 407, 1000, 1366, 251, 1008, 665, 457, 1017, 1607, 709, 957, 978, 383, 326, 1042, 1000]
[656, 1050, 1641, 315, 999, 570, 939, 982, 1399, 253, 991, 667, 469, 1000, 1554, 681, 1024, 992, 959, 1000, 1000, 1029]
[612, 1000, 843, 1029, 1000, 540, 394, 1000, 1399, 233, 1000, 688, 443, 1000, 1134, 656, 948, 216, 1000, 977, 960, 1010]
[715, 1054, 862, 234, 975, 599, 394, 1044, 1422, 298, 1023, 688, 383, 1037, 1601, 736, 1027, 979, 1000, 1000, 1047, 1008]
[656, 1041, 862, 255, 1046, 562, 411, 943, 1376, 873, 999, 735, 383, 1000, 1084, 681, 954, 1010, 1000, 1000, 1008, 1014]
[656, 991, 859, 322, 1018, 563, 630, 1011, 1399, 260, 990, 688, 396, 1029, 1586, 633, 989, 1022, 897, 1035, 951, 959]
[628, 949, 916, 266, 1000, 562, 402, 1000, 1356, 269, 1001, 675, 893, 1000, 1553, 707, 986, 1000, 1000, 1040, 987, 995]
[656, 1000, 1678, 152, 981, 458, 432, 1000, 1442, 253, 1000, 708, 467, 1020, 1578, 692, 964, 1000, 1004, 1000, 1012, 1853]
[691, 961, 908, 266, 1000, 581, 394, 969, 1399, 253, 953, 666, 413, 1033, 1578, 688, 1000, 994, 968, 996, 1048, 314]
[655, 992, 862, 317, 1034, 562, 400, 990, 1434, 291, 1000, 688, 996, 1029, 1586, 669, 1058, 1000, 1000, 1031, 958, 990]
[656, 904, 871, 226, 1034, 583, 433, 1000, 1407, 278, 1037, 723, 413, 942, 1628, 681, 1052, 990, 1029, 1001, 1000, 1000]
[656, 963, 841, 285, 1000, 562, 436, 1000, 1370, 211, 1002, 716, 413, 942, 1992, 1561, 972, 640, 1025, 954, 1020, 1000]
[700, 970, 837, 298, 1003, 538, 351, 1000, 1454, 253, 1034, 640, 413, 997, 1621, 681, 992, 1000, 990, 958, 1145, 1002]
[635, 1000, 862, 266, 1009, 562, 394, 845, 1004, 218, 1000, 744, 413, 1035, 1565, 705, 978, 1039, 1000, 1000, 1000, 1010]
[656, 1000, 835, 262, 1000, 572, 367, 959, 1364, 247, 1000, 569, 353, 955, 1594, 713, 1000, 1000, 943, 1000, 1000, 962]
[641, 1010, 1379, 303, 1033, 445, 394, 1000, 1345, 253, 940, 746, 413, 1000, 1586, 674, 1042, 1000, 1021, 1854, 1000, 1000]
