[141, 1016, 1222, 394, 870, 1148, 633, 989, 831, 341, 974, 755, 393, 935, 772, 397, 1036, 845, 677, 958, 997, 844, 1027, 1026, 1010]
[156, 997, 1127, 309, 1074, 1121, 664, 951, 776, 377, 963, 759, 368, 1013, 744, 361, 1042, 178, 666, 972, 1039, 911, 1006, 991, 1038]
[141, 1016, 1181, 688, 823, 1093, 628, 1413, 744, 400, 1015, 713, 390, 956, 714, 451, 1359, 925, 575, 972, 1025, 871, 1007, 991, 1001]
[379, 1016, 1124, 353, 1127, 1137, 633, 964, 830, 400, 520, 759, 387, 1073, 746, 655, 1042, 369, 624, 972, 1007, 901, 1784, 1037, 1578]
[152, 992, 1191, 377, 1097, 1104, 639, 1019, 786, 372, 919, 795, 383, 956, 548, 375, 1445, 877, 615, 1008, 1026, 1044, 1600, 991, 1014]
[150, 1082, 1170, 384, 1100, 1128, 633, 208, 470, 400, 1779, 758, 378, 1335, 676, 404, 1042, 877, 593, 927, 1034, 895, 986, 991, 974]
[91, 1071, 1189, 353, 1097, 1121, 649, 989, 830, 371, 963, 759, 393, 420, 744, 361, 1042, 832, 1998, 1018, 948, 875, 1006, 1030, 982]
[190, 966, 1198, 353, 1059, 1114, 633, 934, 888, 359, 963, 789, 437, 956, 799, 361, 79, 845, 626, 921, 1007, 950, 1043, 952, 1032]
[89, 1016, 1140, 353, 1585, 1105, 633, 973, 830, 400, 963, 786, 393, 916, 351, 381, 1036, 1164, 568, 972, 1028, 909, 1027, 1011, 1539]
[141, 1016, 1161, 397, 420, 1153, 584, 955, 830, 400, 930, 714, 427, 893, 744, 1585, 1018, 791, 266, 1010, 952, 927, 1082, 991, 1015]
[141, 987, 1174, 378, 1081, 920, 594, 959, 830, 433, 939, 784, 408, 904, 696, 329, 1260, 845, 626, 1478, 1031, 901, 1022, 950, 1048]
[141, 1016, 1200, 312, 1097, 1113, 639, 989, 830, 371, 1407, 787, 373, 956, 278, 269, 1054, 847, 627, 998, 1018, 764, 1409, 991, 1022]
[150, 918, 1173, 380, 1101, 1101, 633, 1010, 816, 576, 983, 616, 368, 956, 643, 383, 599, 847, 50, 927, 1014, 869, 1192, 1103, 1102]
[116, 977, 1172, 395, 1078, 1158, 647, 727, 830, 375, 790, 775, 801, 906, 777, 337, 1051, 835, 664, 978, 1044, 882, 1038, 1016, 1018]
[141, 1016, 1180, 351, 1103, 1124, 630, 973, 845, 689, 185, 753, 417, 956, 705, 361, 1043, 892, 619, 972, 1007, 901, 1042, 991, 279]
[452, 983, 1169, 380, 1097, 1138, 633, 1026, 722, 400, 1306, 763, 181, 957, 799, 350, 1042, 1509, 604, 924, 1007, 857, 561, 991, 1622]
[141, 1016, 1152, 329, 369, 1110, 636, 967, 830, 378, 982, 785, 1066, 980, 705, 292, 1045, 894, 628, 994, 1058, 900, 1261, 1009, 1035]
