[614, 1041, 792, 224, 724, 581, 378, 1103, 1461, 353, 1004, 657, 343, 952, 1509, 732, 984, 987, 1031, 1216, 988, 537]
[614, 1059, 792, 232, 966, 579, 378, 1051, 1458, 335, 857, 658, 347, 924, 1568, 734, 985, 986, 1032, 1168, 988, 486]
[614, 1059, 792, 232, 966, 579, 378, 1051, 1458, 335, 751, 658, 347, 924, 1568, 734, 985, 986, 1032, 1168, 988, 486]
[614, 1142, 791, 232, 1094, 578, 378, 1059, 1457, 333, 840, 657, 346, 928, 1559, 733, 985, 985, 1031, 1250, 988, 442]
[614, 790, 791, 223, 1096, 579, 379, 1078, 1455, 329, 927, 654, 338, 984, 1565, 740, 984, 985, 1032, 1301, 988, 536]
[609, 1027, 791, 230, 1155, 578, 378, 1103, 1455, 340, 1054, 657, 344, 978, 1559, 740, 985, 985, 1033, 1248, 986, 558]
[614, 1059, 792, 232, 966, 579, 378, 1051, 1458, 335, 811, 658, 347, 924, 1568, 734, 985, 986, 1032, 1168, 988, 172]
[613, 734, 793, 232, 964, 578, 378, 1124, 1451, 309, 683, 657, 347, 862, 1584, 731, 984, 986, 1031, 1087, 989, 389]
[614, 1013, 792, 224, 977, 580, 379, 1071, 1462, 356, 812, 658, 342, 962, 1558, 764, 977, 986, 1033, 1228, 989, 580]
[611, 1040, 791, 231, 1074, 578, 378, 1038, 1451, 346, 628, 657, 338, 982, 1577, 732, 983, 985, 1031, 1796, 985, 113]
[614, 877, 792, 229, 1099, 578, 380, 1035, 1456, 353, 960, 654, 341, 913, 1563, 687, 986, 985, 1028, 1332, 990, 167]
[613, 1296, 791, 232, 1096, 578, 378, 1094, 1455, 332, 851, 657, 346, 925, 1558, 731, 985, 985, 1031, 1773, 988, 503]
[614, 1077, 792, 233, 928, 578, 378, 1028, 1456, 319, 492, 656, 340, 962, 1563, 744, 985, 985, 1031, 1214, 988, 397]
[603, 985, 791, 227, 1194, 578, 379, 1147, 1453, 348, 1057, 656, 338, 641, 1587, 744, 984, 985, 1033, 1210, 984, 736]
[614, 1027, 791, 229, 1092, 578, 378, 905, 1455, 317, 1262, 655, 337, 993, 1560, 741, 985, 985, 1031, 1256, 988, 312]
[613, 1053, 791, 227, 1031, 578, 378, 1043, 1456, 329, 887, 656, 342, 1046, 1567, 736, 983, 985, 1031, 1085, 987, 423]
[614, 1165, 791, 232, 1065, 578, 378, 1061, 1456, 316, 885, 656, 342, 967, 1558, 732, 986, 985, 1031, 1261, 988, 1099]
[614, 936, 791, 223, 1026, 579, 379, 1089, 1455, 359, 837, 657, 340, 964, 1564, 732, 982, 987, 1032, 1251, 988, 596]
[610, 1078, 792, 230, 1017, 578, 378, 1110, 1450, 338, 1103, 658, 337, 1000, 1582, 796, 984, 985, 1034, 822, 987, 660]
[609, 955, 791, 226, 1090, 579, 378, 949, 1455, 346, 943, 654, 338, 959, 1568, 741, 983, 985, 1032, 1960, 984, 256]
[614, 1003, 791, 232, 1269, 578, 378, 1098, 1456, 330, 1074, 643, 343, 951, 1538, 731, 987, 985, 1030, 1402, 988, 521]
[614, 1079, 792, 235, 919, 578, 378, 1021, 1456, 309, 1123, 656, 337, 1013, 1556, 745, 986, 985, 1032, 1233, 988, 184]
[614, 982, 791, 227, 1210, 579, 380, 1266, 1450, 341, 1098, 655, 338, 1010, 1588, 746, 984, 985, 1034, 1236, 988, 698]
[611, 1024, 791, 226, 1093, 579, 378, 1111, 1454, 269, 1050, 657, 342, 987, 1570, 862, 984, 986, 1032, 1230, 987, 632]
[607, 987, 791, 231, 1075, 579, 379, 1118, 1453, 349, 878, 657, 338, 926, 1571, 737, 984, 985, 1033, 1222, 987, 323]
[613, 991, 794, 236, 980, 576, 378, 1133, 1450, 354, 807, 658, 348, 862, 1589, 731, 985, 986, 1031, 1185, 990, 662]
[614, 984, 793, 230, 969, 579, 380, 1061, 1455, 353, 1023, 658, 340, 1009, 1589, 745, 985, 986, 1034, 1230, 991, 413]
